"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.231402964E1,4.709457755E-1,1.976765633E0,-7.674574852E-3
9.231908324E1,5.557549000E-1,1.966582298E0,2.592653036E-3
9.232413683E1,6.511265635E-1,1.955538750E0,4.281835258E-2
9.232919042E1,7.117056847E-1,1.979518890E0,5.890335143E-2
9.233424402E1,7.628683448E-1,1.991877556E0,4.728263617E-2
9.233929761E1,8.595565557E-1,2.014136314E0,3.826905787E-2
9.234435121E1,9.454470277E-1,2.025954247E0,4.490469396E-2
9.234940475E1,1.002642632E0,2.050065994E0,4.674051702E-2
9.235445834E1,1.068161488E0,2.079275131E0,3.657197952E-2
9.235951193E1,1.158705235E0,2.082488060E0,5.750046670E-2
9.236456553E1,1.243170977E0,2.092017174E0,6.285895407E-2
9.236961912E1,1.298864603E0,2.106662750E0,5.742634833E-2
9.237467272E1,1.378441691E0,2.100114822E0,8.688904345E-2
9.237972631E1,1.461556911E0,2.096316338E0,1.092393994E-1
9.238477990E1,1.539833903E0,2.117984772E0,1.002631485E-1
9.238983350E1,1.627455473E0,2.145927429E0,1.128082722E-1
9.239488709E1,1.720897079E0,2.135910988E0,1.110079288E-1
9.239994068E1,1.804379940E0,2.159675598E0,9.353423119E-2
9.240499428E1,1.857760549E0,2.151450157E0,9.638987482E-2
9.241004787E1,1.939825535E0,2.139994621E0,1.054245681E-1
9.241510147E1,2.008449078E0,2.144397736E0,1.120054424E-1
9.242015506E1,2.084087849E0,2.156288147E0,1.139491647E-1
9.242520860E1,2.176206350E0,2.155314445E0,1.339015067E-1
9.243026220E1,2.256056786E0,2.149854660E0,1.620302647E-1
9.243531579E1,2.317586422E0,2.141087532E0,1.612484306E-1
9.244036938E1,2.398015738E0,2.144584656E0,1.651298553E-1
9.244542298E1,2.463696480E0,2.137574196E0,1.630351841E-1
9.245047657E1,2.518351316E0,2.132051468E0,1.465522200E-1
9.245553016E1,2.589475393E0,2.128006935E0,1.265608221E-1
9.246058376E1,2.673399925E0,2.125416756E0,1.366199553E-1
9.246563735E1,2.743760109E0,2.127851486E0,1.550216675E-1
9.247069094E1,2.800688267E0,2.134137154E0,1.411669254E-1
9.247574454E1,2.879936457E0,2.121515274E0,1.535394043E-1
9.248079813E1,2.949150801E0,2.104338646E0,1.813192964E-1
9.248585173E1,3.009554386E0,2.090985298E0,1.801498830E-1
9.249090527E1,3.081465960E0,2.083824158E0,1.659099460E-1
9.249595886E1,3.161480427E0,2.070943832E0,1.588669866E-1
9.250101246E1,3.226691723E0,2.048710823E0,1.351478398E-1
9.250606605E1,3.291476250E0,2.045824051E0,1.150821745E-1
9.251111964E1,3.382153511E0,2.028787613E0,1.130879819E-1
9.251617324E1,3.432844877E0,2.017908096E0,1.266732812E-1
9.252122683E1,3.493754864E0,1.996417999E0,1.126504689E-1
9.252628042E1,3.566128016E0,1.960752487E0,1.250493824E-1
9.253133402E1,3.639189482E0,1.939621925E0,1.313220561E-1
9.253638761E1,3.698459625E0,1.925785065E0,1.254747957E-1
9.254144121E1,3.766831875E0,1.902536392E0,9.334647655E-2
9.254649480E1,3.823939323E0,1.906934738E0,8.154615760E-2
9.255154839E1,3.863706589E0,1.867018700E0,5.514506996E-2
9.255660199E1,3.910979033E0,1.835662842E0,4.562909901E-2
9.256165553E1,3.936086416E0,1.810442924E0,4.448358715E-2
9.256670912E1,3.962943077E0,1.762810707E0,4.338973761E-2
9.257176272E1,3.998637915E0,1.719057083E0,3.514824808E-2
9.257681631E1,4.029970646E0,1.668434143E0,4.843665659E-2
9.258186990E1,4.036891937E0,1.632401466E0,3.424663842E-2
9.258692350E1,4.063440323E0,1.614359856E0,3.205060959E-2
9.259197709E1,4.098869801E0,1.596387863E0,1.674216986E-2
9.259703068E1,4.125112057E0,1.555856705E0,1.100841165E-2
9.260208428E1,4.147065163E0,1.506034851E0,-8.979469538E-3
9.260713787E1,4.180316925E0,1.411420822E0,-1.667642593E-2
9.261219147E1,4.230588913E0,1.427851677E0,-7.573649287E-3
9.261724506E1,4.265608788E0,1.402419090E0,-1.269179583E-2
9.262229865E1,4.263031006E0,1.423350334E0,-4.296149313E-2
9.262735225E1,4.297838211E0,1.380991936E0,6.548449397E-3
9.263240584E1,4.273477554E0,1.281773567E0,2.945826948E-2
9.263745938E1,4.309448242E0,1.224809647E0,3.200620413E-3
9.264251298E1,4.341906548E0,1.130040169E0,-9.609416127E-3
9.264756657E1,4.297641277E0,1.107121468E0,-3.876070678E-2
9.265262016E1,4.334280968E0,1.167444229E0,-5.820387602E-2
9.265767376E1,4.390052319E0,1.165266991E0,-9.502178431E-2
9.266272735E1,4.393576622E0,1.109417915E0,-6.845433265E-2
9.266778094E1,4.381242752E0,1.094259262E0,-5.178938061E-2
9.267283454E1,4.422934532E0,9.816370010E-1,-4.493114352E-2
9.267788813E1,4.443232059E0,8.803100586E-1,-3.439038992E-2
9.268294173E1,4.444974422E0,8.591384888E-1,3.507971764E-3
9.268799532E1,4.425965309E0,8.699865341E-1,2.424952388E-2
9.269304891E1,4.468317986E0,8.425550461E-1,-6.207481027E-3
9.269810251E1,4.526111603E0,8.043508530E-1,-1.870401204E-2
9.270315605E1,4.518452644E0,7.637500763E-1,-3.822781146E-2
9.270820964E1,4.486536980E0,7.280044556E-1,-4.109434783E-2
9.271326324E1,4.501721382E0,6.768636703E-1,-4.382979870E-2
9.271831683E1,4.529236317E0,6.171894073E-1,1.367300749E-3
9.272337042E1,4.533450127E0,6.351833344E-1,2.258458734E-2
9.272842402E1,4.563378811E0,6.099863052E-1,4.127164185E-2
9.273347761E1,4.646174908E0,5.797796249E-1,5.024446547E-2
9.273853120E1,4.705316544E0,5.589284897E-1,5.792035162E-2
9.274358480E1,4.703743935E0,5.497941971E-1,4.522056878E-2
9.274863839E1,4.693114281E0,5.237369537E-1,4.423566163E-2
9.275369199E1,4.739374638E0,4.796390533E-1,5.061958730E-2
9.275874558E1,4.781154633E0,4.185829163E-1,5.481922626E-2
9.276379917E1,4.763448715E0,3.884010315E-1,6.739130616E-2
9.276885272E1,4.809943199E0,4.000034332E-1,6.555226445E-2
9.277390636E1,4.881776810E0,3.670387268E-1,6.012573838E-2
9.277895990E1,4.913162231E0,3.505315781E-1,7.138514519E-2
9.278401350E1,4.919993401E0,3.422069550E-1,8.613449335E-2
9.278906709E1,4.927209854E0,3.204574585E-1,1.148867905E-1
9.279412068E1,4.958696842E0,2.470159531E-1,1.124895811E-1
9.279917428E1,4.976170540E0,2.199859619E-1,8.850185573E-2
9.280422787E1,4.988148212E0,2.070722580E-1,1.040848643E-1
9.280928147E1,4.991019726E0,2.357473373E-1,5.849163234E-2
9.281433506E1,5.036278248E0,2.354402542E-1,3.451345861E-2
9.281938865E1,5.057752132E0,1.845121384E-1,1.303856075E-2
9.282444225E1,5.024607182E0,1.560440063E-1,-2.523013949E-2
9.282949584E1,5.051952839E0,1.572914124E-1,1.328150928E-2
9.283454943E1,5.047240257E0,1.139097214E-1,3.278252482E-2
9.283960303E1,5.040738106E0,1.038217545E-1,-3.246009350E-3
9.284465657E1,5.120930672E0,1.365404129E-1,2.428685129E-2
9.284971016E1,5.123324871E0,5.274391174E-2,1.202076375E-1
9.285476376E1,5.061738491E0,9.075164795E-2,3.836064041E-2
9.285981735E1,5.129777908E0,7.100296021E-2,-4.960973561E-2
9.286487094E1,5.147321701E0,-1.389026642E-2,-1.059808284E-1
9.286992454E1,5.154987335E0,3.748607635E-2,-7.219583541E-2
9.287497813E1,5.113094807E0,7.182407379E-2,-8.836987615E-2
9.288003173E1,5.092016697E0,1.253509521E-2,-1.007025540E-1
9.288508532E1,5.178005695E0,1.643657684E-2,-4.226456583E-2
9.289013891E1,5.169522762E0,-2.438449860E-2,1.841786504E-2
9.289519251E1,5.144578934E0,-5.360126495E-2,2.851717174E-2
9.290024610E1,5.150216103E0,5.459785461E-3,6.585842371E-2
9.290529970E1,5.163208485E0,-1.250743866E-2,1.234544516E-1
9.291035324E1,5.116775990E0,-2.363491058E-2,8.027398586E-2
9.291540683E1,5.137847424E0,-9.947776794E-3,3.947052360E-2
9.292046042E1,5.132864475E0,-5.047988892E-2,1.563663781E-2
9.292551402E1,5.096059799E0,-4.226779938E-2,-4.285899550E-2
9.293056761E1,5.116086960E0,-1.400566101E-2,-5.075787008E-2
9.293562120E1,5.112577438E0,-1.482295990E-2,5.151838064E-3
9.294067480E1,5.080928802E0,3.214836121E-3,7.414267957E-2
9.294572839E1,5.078425407E0,8.943557739E-3,1.189466566E-1
9.295078199E1,5.065366268E0,-3.835868835E-2,1.623111665E-1
9.295583558E1,5.061100483E0,-3.332233429E-2,1.813885868E-1
9.296088917E1,5.045208931E0,-2.147674561E-2,1.462144405E-1
9.296594277E1,5.010559559E0,-3.032016754E-2,9.921352565E-2
9.297099636E1,5.031455994E0,3.603935242E-3,8.476796746E-2
9.297604990E1,5.010974884E0,4.556846619E-2,6.815144420E-2
9.298110350E1,4.964738846E0,1.666927338E-2,7.455493510E-2
9.298615709E1,4.951301575E0,3.653717041E-2,8.560082316E-2
9.299121068E1,4.957444191E0,9.452819824E-3,1.351050735E-1
9.299626428E1,4.917215347E0,-8.396148682E-3,1.461156756E-1
9.300131787E1,4.890573502E0,3.085994720E-2,1.856780946E-1
9.300637147E1,4.888402939E0,6.503963470E-2,2.418725193E-1
9.301142506E1,4.850667953E0,8.808803558E-2,2.426862568E-1
9.301647865E1,4.812169075E0,1.048374176E-1,2.266269326E-1
9.302153225E1,4.802781105E0,1.284465790E-1,1.829949617E-1
9.302658584E1,4.765161991E0,1.338367462E-1,1.453930736E-1
9.303163943E1,4.728083611E0,1.353988647E-1,9.229083359E-2
9.303669303E1,4.697449207E0,1.522359848E-1,1.019100249E-1
9.304174657E1,4.624957085E0,1.961984634E-1,1.679836214E-1
9.304680016E1,4.559513569E0,2.301578522E-1,1.989706308E-1
9.305185376E1,4.520970821E0,2.327394485E-1,2.259463072E-1
9.305690735E1,4.467651844E0,2.553005219E-1,2.666432858E-1
9.306196095E1,4.397274494E0,2.513809204E-1,2.460742146E-1
9.306701454E1,4.337366581E0,2.473564148E-1,2.230670154E-1
9.307206813E1,4.257118702E0,2.777099609E-1,1.647275537E-1
9.307712173E1,4.180469513E0,3.219890594E-1,1.438470036E-1
9.308217532E1,4.102522850E0,3.515586853E-1,1.066413373E-1
9.308722891E1,4.062573433E0,3.855791092E-1,9.840765595E-2
9.309228251E1,4.023321152E0,4.097232819E-1,1.223793626E-1
9.309733610E1,3.919521332E0,4.015483856E-1,1.104664356E-1
9.310238970E1,3.836048365E0,4.171438217E-1,1.198348999E-1
9.310744324E1,3.775106907E0,4.539432526E-1,1.611985266E-1
9.311249683E1,3.690166473E0,4.773464203E-1,1.771833152E-1
9.311755042E1,3.637403965E0,5.172033310E-1,1.406635046E-1
9.312260402E1,3.589017391E0,5.400829315E-1,9.600605071E-2
9.312765761E1,3.528317928E0,5.425653458E-1,7.898373902E-2
9.313271120E1,3.418708801E0,5.735292435E-1,2.799168229E-3
9.313776480E1,3.355588436E0,5.959520340E-1,-2.634453773E-2
9.314281839E1,3.286582947E0,6.432094574E-1,2.079203725E-3
9.314787199E1,3.206802368E0,6.711378098E-1,1.371461153E-2
9.315292558E1,3.125931978E0,6.977357864E-1,4.792504013E-2
9.315797917E1,3.086451769E0,7.241554260E-1,6.852833927E-2
9.316303277E1,3.008580446E0,7.409324646E-1,8.407062292E-2
9.316808636E1,2.917577267E0,7.695312500E-1,5.284264684E-2
9.317313996E1,2.859759331E0,7.932176590E-1,1.126571000E-2
9.317819350E1,2.782864571E0,8.370170593E-1,-9.577617049E-3
9.318324709E1,2.684530735E0,8.580131531E-1,-5.158461630E-2
9.318830068E1,2.613851070E0,8.884954453E-1,-5.510316789E-2
9.319335428E1,2.556264400E0,9.212522507E-1,-5.492481589E-2
9.319840787E1,2.485306025E0,9.360542297E-1,-4.761081934E-2
9.320346147E1,2.391777039E0,9.568357468E-1,-4.038991034E-2
9.320851506E1,2.323332071E0,9.930448532E-1,-2.145019174E-2
9.321356865E1,2.255944490E0,1.024372101E0,8.049309254E-4
9.321862225E1,2.156456709E0,1.068683624E0,-2.106727660E-2
9.322367584E1,2.092781782E0,1.105694771E0,-1.430495083E-2
9.322872943E1,2.020697832E0,1.104613304E0,-4.211689532E-2
9.323378303E1,1.927245498E0,1.132237434E0,-7.788032293E-2
9.323883662E1,1.857797384E0,1.133743286E0,-1.216272563E-1
9.324389016E1,1.796635032E0,1.175809860E0,-1.052867621E-1
9.324894376E1,1.703501463E0,1.215398788E0,-1.092038900E-1
9.325399735E1,1.616440535E0,1.233520508E0,-8.207404613E-2
9.325905095E1,1.571101665E0,1.261235237E0,-2.437873185E-2
9.326410454E1,1.493613958E0,1.288978577E0,3.021866083E-3
9.326915813E1,1.412581682E0,1.301313400E0,-2.459263802E-2
9.327421173E1,1.337561250E0,1.324491501E0,-4.142343998E-2
9.327926532E1,1.274434924E0,1.358426094E0,-6.160239875E-2
9.328431891E1,1.181721926E0,1.386423111E0,-8.393509686E-2
9.328937251E1,1.095280170E0,1.419216156E0,-9.270197153E-2
9.329442610E1,1.032862902E0,1.446086884E0,-6.319057941E-2
9.329947970E1,9.444121122E-1,1.476585388E0,-3.970119357E-2
9.330453329E1,8.621776700E-1,1.477449417E0,-1.883943379E-2
9.330958688E1,7.943416834E-1,1.469109535E0,2.662836015E-2
9.331464042E1,7.187030315E-1,1.509841919E0,4.102972150E-2
9.331969402E1,6.307851076E-1,1.541241646E0,4.209576547E-2
9.332474761E1,5.628265738E-1,1.589625359E0,3.488896787E-2
9.332980121E1,4.863091409E-1,1.610747337E0,3.717003763E-2
9.333485480E1,4.143936932E-1,1.653662682E0,2.518257499E-2
9.333990839E1,3.397673666E-1,1.668128967E0,7.406279445E-3
9.334496199E1,2.698088586E-1,1.711580276E0,3.147101402E-2
9.335001558E1,1.959728003E-1,1.733768463E0,5.443739891E-2
9.335506917E1,1.220057011E-1,1.752656937E0,7.984763384E-2
9.336012277E1,4.319031537E-2,1.762276649E0,1.051680595E-1
9.336517636E1,-3.223873675E-2,1.791337013E0,1.483367682E-1
9.337022996E1,-9.948427975E-2,1.830258369E0,1.470074505E-1
9.337528355E1,-1.729930937E-1,1.850340843E0,1.467734575E-1
9.338033714E1,-2.573695183E-1,1.864754677E0,1.428818703E-1
9.338539068E1,-3.502655625E-1,1.886662483E0,1.175212562E-1
9.339044428E1,-4.108399153E-1,1.902897835E0,1.018693745E-1
9.339549787E1,-4.797631800E-1,1.929004669E0,1.092003137E-1
9.340055147E1,-5.738524199E-1,1.947050095E0,1.202479452E-1
9.340560506E1,-6.428465843E-1,1.960635185E0,1.538027525E-1
9.341065865E1,-7.166492939E-1,1.980522156E0,1.693737060E-1
9.341571225E1,-7.834795713E-1,1.991180420E0,2.086865306E-1
9.342076584E1,-8.622605801E-1,2.023694038E0,1.987144649E-1
9.342581943E1,-9.327714443E-1,2.025439262E0,1.911021471E-1
9.343087303E1,-1.003129959E0,2.034690857E0,1.583975255E-1
9.343592662E1,-1.102195501E0,2.058624268E0,1.437924206E-1
9.344098022E1,-1.198708773E0,2.060147285E0,1.316013187E-1
9.344603376E1,-1.258075237E0,2.087118149E0,1.493781358E-1
9.345108735E1,-1.318583727E0,2.084505081E0,1.672916710E-1
9.345614094E1,-1.394560456E0,2.088217735E0,1.742538065E-1
9.346119454E1,-1.471576214E0,2.088671684E0,1.979127079E-1
9.346624813E1,-1.549660444E0,2.090657234E0,2.083122581E-1
9.347130173E1,-1.630050898E0,2.110917091E0,2.029547393E-1
9.347635532E1,-1.700769544E0,2.098014832E0,1.761532724E-1
9.348140891E1,-1.767669678E0,2.127289772E0,1.804205328E-1
9.348646251E1,-1.871388316E0,2.138905525E0,1.632202268E-1
9.349151610E1,-1.961739779E0,2.142460823E0,1.435212046E-1
9.349656970E1,-2.004112482E0,2.141554832E0,1.383903027E-1
9.350162329E1,-2.091712475E0,2.140956879E0,1.560164541E-1
9.350667683E1,-2.185011387E0,2.128707886E0,1.591368020E-1
9.351173042E1,-2.235015869E0,2.115585327E0,1.730236858E-1
9.351678402E1,-2.305081129E0,2.117115974E0,1.581443399E-1
9.352183761E1,-2.380804062E0,2.127297401E0,1.623177379E-1
9.352689121E1,-2.464644432E0,2.117434502E0,1.389218122E-1
9.353194480E1,-2.526697874E0,2.118637085E0,1.095031798E-1
9.353699839E1,-2.609896660E0,2.115310669E0,7.782927155E-2
9.354205199E1,-2.686775684E0,2.107472420E0,3.910546005E-2
9.354710558E1,-2.760882139E0,2.096304893E0,4.243099689E-2
9.355215917E1,-2.830980539E0,2.096143723E0,2.675123513E-2
9.355721277E1,-2.899435282E0,2.095015526E0,4.084224999E-2
9.356226636E1,-2.973599434E0,2.078611374E0,4.412722588E-2
9.356731996E1,-3.039042711E0,2.062469482E0,5.693256855E-2
9.357237355E1,-3.110050678E0,2.074066162E0,3.252039850E-2
9.357742709E1,-3.220104694E0,2.041628838E0,-3.791183233E-3
9.358248068E1,-3.275811672E0,2.024959564E0,-4.119934142E-2
9.358753428E1,-3.320276260E0,1.954690933E0,-5.453868210E-2
9.359258787E1,-3.389499187E0,1.925359726E0,-7.479778677E-2
9.359764147E1,-3.452185631E0,1.959581375E0,-7.466895878E-2
9.360269506E1,-3.511992216E0,1.956858635E0,-4.336926341E-2
9.360774865E1,-3.607213020E0,1.966261864E0,-4.200427234E-2
9.361280225E1,-3.631220102E0,1.957829475E0,-2.877676487E-2
9.361785584E1,-3.700378418E0,1.919714928E0,-3.244854510E-2
9.362290943E1,-3.806190252E0,1.881815910E0,-7.206138968E-2
9.362796303E1,-3.839562893E0,1.850021362E0,-9.832558781E-2
9.363301662E1,-3.902239323E0,1.824319839E0,-8.603493124E-2
9.363807022E1,-3.962352276E0,1.814480782E0,-7.794174552E-2
9.364312381E1,-3.996535540E0,1.809384346E0,-6.748721004E-2
9.364817735E1,-3.994441509E0,1.797156334E0,-5.352835357E-2
9.365323094E1,-4.038306236E0,1.713767052E0,-6.362034380E-2
9.365828454E1,-4.070879459E0,1.661929131E0,-7.370974123E-2
9.366333813E1,-4.105037212E0,1.629408836E0,-6.114448607E-2
9.366839173E1,-4.140674591E0,1.585142136E0,-8.180014789E-2
9.367344532E1,-4.161288738E0,1.548262596E0,-6.656473875E-2
9.367849891E1,-4.196539879E0,1.529336929E0,-5.841742456E-2
9.368355251E1,-4.217846870E0,1.519912720E0,-3.965792060E-2
9.368860610E1,-4.241018772E0,1.452336311E0,-3.666567802E-2
9.369365970E1,-4.254106522E0,1.410162926E0,-5.878230929E-2
9.369871329E1,-4.274740219E0,1.362221718E0,-5.693843961E-2
9.370376688E1,-4.300642014E0,1.322854042E0,-6.682530046E-2
9.370882048E1,-4.333965302E0,1.282426834E0,-6.473075598E-2
9.371387402E1,-4.374734402E0,1.250469208E0,-3.638428450E-2
9.371892761E1,-4.388377666E0,1.235187531E0,-2.482607961E-2
9.372398120E1,-4.396607399E0,1.213930130E0,-1.828014851E-2
9.372903480E1,-4.399582863E0,1.148797035E0,-2.350211143E-3
9.373408839E1,-4.394872189E0,1.104215622E0,-7.910117507E-3
9.373914199E1,-4.422899246E0,1.059827805E0,-7.372319698E-3
9.374419558E1,-4.451092720E0,1.016736984E0,-1.285195351E-2
9.374924917E1,-4.455837727E0,9.880237579E-1,-5.018368363E-3
9.375430277E1,-4.477738380E0,9.415311813E-1,7.546529174E-3
9.375935636E1,-4.479706764E0,9.224662781E-1,3.306934237E-2
9.376440996E1,-4.496464252E0,8.974046707E-1,5.474050343E-2
9.376946355E1,-4.504162788E0,8.497800827E-1,7.379369438E-2
9.377451714E1,-4.496999741E0,8.082895279E-1,7.245482504E-2
9.377957074E1,-4.513087273E0,7.788171768E-1,8.768448234E-2
9.378462428E1,-4.528297901E0,7.540664673E-1,8.268158138E-2
9.378967787E1,-4.533118248E0,7.256784439E-1,9.087376297E-2
9.379473147E1,-4.542011261E0,6.961030960E-1,8.588813245E-2
9.379978506E1,-4.544128895E0,6.629276276E-1,1.011807173E-1
9.380483865E1,-4.551471233E0,6.155223846E-1,1.008363664E-1
9.380989225E1,-4.588313103E0,5.579967499E-1,1.226697415E-1
9.381494584E1,-4.617239475E0,5.482015610E-1,1.361596882E-1
9.381999943E1,-4.648935795E0,5.250749588E-1,1.590386629E-1
9.382505303E1,-4.678690434E0,5.053873062E-1,1.544403732E-1
9.383010662E1,-4.716028214E0,4.783544540E-1,1.580862254E-1
9.383516022E1,-4.732234001E0,4.487562180E-1,1.532859355E-1
9.384021381E1,-4.763290405E0,4.166250229E-1,1.436443925E-1
9.384526740E1,-4.807940483E0,4.070463181E-1,1.328776181E-1
9.385032094E1,-4.809834003E0,3.768930435E-1,1.556223631E-1
9.385537454E1,-4.849272728E0,3.573284149E-1,1.352182627E-1
9.386042813E1,-4.871057987E0,3.339271545E-1,1.351108253E-1
9.386548173E1,-4.894472122E0,3.091239929E-1,1.422544420E-1
9.387053532E1,-4.897994041E0,2.817258835E-1,1.625262350E-1
9.387558891E1,-4.928333282E0,2.601261139E-1,1.611366421E-1
9.388064251E1,-4.944710732E0,2.502470016E-1,1.525758505E-1
9.388569610E1,-4.968635559E0,2.138051987E-1,1.296794713E-1
9.389074970E1,-4.991774559E0,1.831226349E-1,1.307626367E-1
9.389580329E1,-5.004608631E0,1.785345078E-1,1.234704256E-1
9.390085688E1,-5.008174896E0,1.652669907E-1,1.101022214E-1
9.390591048E1,-5.025260925E0,1.517162323E-1,1.123612970E-1
9.391096407E1,-5.046400070E0,1.259698868E-1,1.146462709E-1
9.391601766E1,-5.059575558E0,1.095390320E-1,1.156166792E-1
9.392107120E1,-5.055044651E0,8.082771301E-2,1.649460495E-1
9.392612480E1,-5.138632774E0,3.647422791E-2,1.046514660E-1
9.393117839E1,-5.107376575E0,8.498477936E-2,2.081589252E-1
9.393623199E1,-5.094182968E0,1.174764633E-1,1.760601401E-1
9.394128558E1,-5.129909992E0,6.427764893E-3,-2.267077565E-3
9.394633917E1,-5.084918499E0,-1.742553711E-2,-8.234209567E-2
9.395139277E1,-5.080897331E0,2.288818359E-4,-9.751708806E-2
9.395644636E1,-5.165627003E0,3.901767731E-2,-2.260450423E-1
9.396149996E1,-5.178763390E0,3.433132172E-2,-2.580904961E-1
9.396655355E1,-5.113193512E0,3.403759003E-2,-1.664408445E-1
9.397160714E1,-5.138871670E0,2.860832214E-2,-1.214512140E-1
9.397666074E1,-5.131599426E0,-2.607154846E-2,-1.236754656E-1
9.398171433E1,-5.091469288E0,-6.656932831E-2,-4.699148238E-2
9.398676792E1,-5.084140301E0,-6.904220581E-2,4.479005933E-3
9.399182152E1,-5.164457321E0,-2.759933472E-2,-6.521003693E-2
9.399687506E1,-5.161235332E0,-2.245044708E-2,-1.035164893E-1
9.400192865E1,-5.086600304E0,-8.090972900E-3,-8.543357998E-2
9.400698225E1,-5.111820698E0,-1.911449432E-2,-1.630299389E-1
9.401203584E1,-5.131662369E0,-1.480388641E-2,-2.285721749E-1
9.401708943E1,-5.066747665E0,-2.166652679E-2,-1.502218544E-1
9.402214303E1,-5.066744804E0,-3.247261047E-2,-1.086695492E-1
9.402719662E1,-5.104290485E0,-5.309677124E-2,-1.018942595E-1
9.403225022E1,-5.051084995E0,-2.746582031E-2,8.938431740E-3
9.403730381E1,-5.010344505E0,-1.051139832E-2,9.064407647E-2
9.404235740E1,-5.027827263E0,-1.523303986E-2,3.526778519E-2
9.404741100E1,-4.992069244E0,-3.212356567E-2,-1.908567548E-2
9.405246459E1,-4.932839394E0,8.096694946E-3,-4.339052737E-2
9.405751818E1,-4.975646973E0,1.925945282E-2,-1.606369168E-1
9.406257173E1,-4.988766193E0,3.364562988E-2,-1.864779145E-1
9.406762532E1,-4.929078102E0,5.958271027E-2,-1.125357151E-1
9.407267891E1,-4.921144009E0,5.527019501E-2,-6.119802594E-2
9.407773251E1,-4.916145325E0,6.031513214E-2,-2.460795641E-2
9.408278610E1,-4.836380005E0,3.405952454E-2,4.755750299E-2
9.408783970E1,-4.823030472E0,4.709243774E-2,1.086536795E-1
9.409289329E1,-4.829358101E0,5.871009827E-2,8.561410010E-2
9.409794688E1,-4.802603722E0,7.842826843E-2,5.308569968E-2
9.410300048E1,-4.753470421E0,1.169643402E-1,5.312302709E-2
9.410805407E1,-4.746644497E0,1.432552338E-1,-6.652608514E-3
9.411310766E1,-4.736698151E0,1.465759277E-1,-5.293622613E-2
9.411816126E1,-4.625870228E0,1.806116104E-1,-1.041802764E-2
9.412321485E1,-4.578082085E0,1.928367615E-1,2.943646908E-2
9.412826844E1,-4.543051720E0,2.107801437E-1,5.000337958E-2
9.413332204E1,-4.451661587E0,2.260437012E-1,1.392823011E-1
9.413837558E1,-4.362576008E0,2.505407333E-1,2.171052396E-1
9.414342917E1,-4.332982063E0,2.569856644E-1,1.928217709E-1
9.414848277E1,-4.234292030E0,2.704925537E-1,1.780593395E-1
9.415353636E1,-4.148660660E0,3.205823898E-1,1.740445197E-1
9.415858996E1,-4.127249718E0,3.274946213E-1,9.293809533E-2
9.416364355E1,-4.077898979E0,3.508853912E-1,6.127204001E-2
9.416869714E1,-3.998279333E0,3.858203888E-1,8.848111331E-2
9.417375074E1,-3.936268091E0,4.310760498E-1,1.120199561E-1
9.417880433E1,-3.868159771E0,4.415245056E-1,1.519178152E-1
9.418385792E1,-3.766515493E0,4.459028244E-1,2.234464735E-1
9.418891152E1,-3.678253651E0,4.455547333E-1,2.763876319E-1
9.419396511E1,-3.637629271E0,4.725637436E-1,2.394037992E-1
9.419901870E1,-3.568140030E0,4.993696213E-1,2.191670537E-1
9.420407230E1,-3.472397327E0,5.473470688E-1,2.050897479E-1
9.420912589E1,-3.427749157E0,5.866451263E-1,1.352870017E-1
9.421417949E1,-3.379148245E0,5.995321274E-1,9.002752602E-2
9.421923303E1,-3.280387878E0,6.313610077E-1,9.647873044E-2
9.422428662E1,-3.191114426E0,6.700878143E-1,1.195146590E-1
9.422934022E1,-3.154249430E0,6.706142426E-1,1.316807717E-1
9.423439381E1,-3.075384378E0,6.925811768E-1,1.651121676E-1
9.423944740E1,-2.967969894E0,7.405786514E-1,2.171405256E-1
9.424450100E1,-2.922707558E0,7.515325546E-1,1.865332872E-1
9.424955459E1,-2.846370220E0,7.874631882E-1,1.547942907E-1
9.425460818E1,-2.735501289E0,8.054046631E-1,1.470639110E-1
9.425966178E1,-2.696173668E0,8.245306015E-1,6.097944081E-2
9.426471537E1,-2.651786089E0,8.768787384E-1,3.047136962E-2
9.426976897E1,-2.551064968E0,9.099092484E-1,4.794505239E-2
9.427482256E1,-2.480202675E0,9.511346817E-1,5.010995269E-2
9.427987615E1,-2.422414780E0,9.518442154E-1,5.809226632E-2
9.428492975E1,-2.308667183E0,9.954633713E-1,9.807533026E-2
9.428998334E1,-2.226139069E0,9.973745346E-1,1.339143813E-1
9.429503693E1,-2.171204805E0,1.020871162E0,8.959944546E-2
9.430009053E1,-2.088801384E0,1.037251472E0,7.651527226E-2
9.430514407E1,-1.998136282E0,1.095252037E0,5.296498537E-2
9.431019766E1,-1.941978455E0,1.128055573E0,2.260938287E-3
9.431525126E1,-1.872648001E0,1.147755623E0,-4.078334570E-2
9.432030485E1,-1.779490232E0,1.178200722E0,-3.933255374E-2
9.432535844E1,-1.711526871E0,1.205076218E0,-2.115823328E-2
9.433041204E1,-1.637650967E0,1.205868721E0,-1.385913789E-2
9.433546563E1,-1.548384428E0,1.243708611E0,1.470442116E-2
9.434051923E1,-1.465086937E0,1.286237717E0,3.939977288E-2
9.434557282E1,-1.405843973E0,1.290715218E0,7.773950696E-3
9.435062641E1,-1.317020893E0,1.327486992E0,-9.338796139E-3
