Number	Name	Desig	Family	CS	Class	DiamS	DiamF	Diam	HS	HBand	H	GS	G	AlbS	AlbF	Albedo	PF	Period	PerDesc	AmpF	AmpMin	AmpMax	U	Pole	BIN	Notes
10617	Takumi	1997 UK24	FLOR	A	S	C		5.67	M		13.4	M	0.15	A		0.24		2.756			0.15	0.17	3-	0		
10621	1997 XN	1997 XN	MB-O	A	C	C		7.76	T		14.28	G	0.420	A		0.057		4.921				0.31	2	0		
10623	1997 YP7	1997 YP7	MB-O	A	C	C		15.33	M		12.8	M	0.15	A		0.057		44.094			0.58	0.64	2	0		
10629	1998 BK11	1998 BK11	MB-O	A	C	C		7.91	T		14.24	G	0.775	A		0.057		3.950				0.21	2	0		
10632	1998 CV1	1998 CV1	HIL	A	C	C		20.21	M		12.2	M	0.15	A		0.057		9.13				0.37	2-	0		
10636	1998 QK56	1998 QK56	NEA	A	S	C		0.857	M		17.7	M	0.15	A		0.20		9.876			0.32	0.53	3	0		
10637	Heimlich	1998 QP104	MB-O	A	C	C		14.31	T		12.95	G	1.000	A		0.057		10.743				0.35	2	0		
10645	Brac	1999 ES4	EUN	A	S	C		9.17	M		12.5	M	0.15	A		0.21		2.78592				0.31	3-	0		
10646	Machielalberts	2077 P-L	FLOR	A	S	C		3.84	T		14.25	G	0.515	A		0.24		3.058				0.29	2	0		
10650	Houtman	4110 P-L	FLOR	A	S	C		1.84	T		15.84	G	0.300	A		0.24		33.896				0.89	2	0		
10651	van Linschoten	4522 P-L	MB-O	A	C	C		6.39	T		14.7	G	1.000	A		0.057		4.823				0.53	2	0		
10655	Pietkeyser	9535 P-L	MB-O	A	C	C		6.46	T		14.68	G	0.800	A		0.057		94.050				0.86	2	0		
10656	Albrecht	2213 T-1	MB-O	A	C	C		12.83	T		13.19	G	0.120	A		0.057		14.490				0.35	2	1		
10666	Feldberg	4171 T-3	FLOR	A	V	C		4.50	M		13.9	M	0.15	A		0.24		3.4947				0.18	3-	0		
10673	Berezhnoy	1978 VU5	MB-I	A	S	C		4.10	M		14.3	M	0.15	A		0.20		5.4				0.30	2	0		
10684	Babkina	1980 RV2	FLOR	A	S	C		2.43	T		15.24	G	0.135	A		0.24		404.680				0.74	2	0		
10688	Haghighipour	1981 DK	MB-O	A	C	C		16.05	M		12.7	M	0.15	A		0.057		9.4				0.25	2+	0		
10694	Lacerda	1981 EH21	MB-O	A	C	C		12.75	M		13.2	M	0.15	A		0.057		7.188				0.17	2	0		
10701	1981 PF	1981 PF	MB-I	A	S	C		2.81	T		15.12	G	0.500	A		0.20		72.485				0.56	2	0		
10703	1981 QU3	1981 QU3	MB-I	A	S	C		3.34	T		14.75	G	0.455	A		0.20		10.885				0.23	2	0		
10704	1981 RQ1	1981 RQ1	KOR	A	S	C		5.93	M		13.3	M	0.15	A		0.24		7.507				0.70	3	0		
10715	Nagler	1983 RL4	MB-M	A	S	C		5.66	M		13.6	M	0.15	A		0.20		2.542				0.15	3-	0		
10719	Andamar	1985 TW	NYSA	A	S	C		4.00	M		14.3	M	0.15	A		0.21		2.868			0.28	0.38	2	0		
10721	Tuterov	1986 QO4	BAP	A	C	C		7.68	M		14.3	M	0.15	A		0.057		3.0675				0.27	3	0		
10737	Bruck	1988 DZ4	H	A	E	C		2.21	M		15.2	M	0.15	A		0.30		3.22				0.08	2+	0		
10740	Fallersleben	1988 RX2	MB-M	A	S	C		5.25	T		14.51	G	0.485	A		0.10		5.656				0.53	2	0		
10746	Muhlhausen	1989 CE6	EUN	A	S	C		5.91	T		13.45	G	0.150	A		0.21		11.116				0.27	2	0		
10749	Musaus	1989 GH8	NYSA	A	S	C		2.22	T		15.58	G	0.815	A		0.21		5.040				0.29	2	0		
10762	von Laue	1990 TC4	MB-O	A	C	C		11.63	M		13.4	M	0.15	A		0.057		4.71			0.20	0.21	3-	0		
10765	1990 UZ	1990 UZ	EOS	A	S	C		15.51	M		11.8	M	0.15	A		0.14		4.378				0.17	2+	0		
10779	1991 LW	1991 LW	EUN	A	S	C		5.53	M		13.6	M	0.15	A		0.21		18.3			0.66	0.72	2	1		
10783	1991 RB9	1991 RB9	KAR	A	S	L		5.23	D		13.9	M	0.15	L		0.18		7.334				0.26	3	0		
10792	Ecuador	1992 CQ2	MB-O	A	C	C		12.87	T		13.18	G	1.000	A		0.057		39.822			0.64	0.90	2	0		
10793	Quito	1992 CU2	MB-O	A	C	C		16.05	M		12.7	M	0.15	A		0.057		11.299				0.28	2	0		
10816	1993 FZ35	1993 FZ35	THM	A	C	C		7.34	T		14.03	L	0.15	A		0.08		14.12				0.47	2	0		
10817	1993 FR44	1993 FR44	MB-O	A	C	C		13.57	T		13.07	G	1.000	A		0.057		6.322				0.71	2	0		
10826	1993 SK16	1993 SK16	FLOR	A	S	C		6.51	M		13.1	M	0.15	A		0.24		13.835				0.61	3-	1		
10830	Desforges	1993 UT6	EUN	A	S	C		4.21	T		14.19	G	0.760	A		0.21		8.804				0.69	2	0		
10841	Ericforbes	1994 PP1	H	A	E	C		2.32	M		15.1	M	0.15	A		0.30		4.908				0.95	3-	0		
10843	1994 YF2	1994 YF2	FLOR	A	S	D		3.73	T		14.31	L	0.24	A		0.24		3.0556				0.10	3-	0		
10867	Lima	1996 NX4	MB-M	A	S	C		4.98	T		14.63	G	0.885	A		0.10		4.526				0.35	2	0		
10878	Moriyama	1996 VV	MB-I	A	S	C		5.16	M		13.8	M	0.15	A		0.20		51.06				0.68	2	0		
10883	1996 VU5	1996 VU5	THM	A	C	C		7.47	T		13.99	G	0.900	A		0.08		5.415			0.30	0.33	2	0		
10907	Savalle	1997 XG5	KOR	A	S	C		3.92	M		14.2	M	0.15	A		0.24		6.082				0.07	2-	0		
10909	1997 XB10	1997 XB10	MB-I	A	S	C		6.21	M		13.4	M	0.15	A		0.20		3.2483				0.40	3-	0		
10917	1998 AN	1998 AN	MB-O	A	C	C		11.11	T		13.5	G	0.575	A		0.057		3.261				0.30	2	0		
10919	Pepikzicha	1998 AQ8	MB-O	A	C	C		7.95	T		14.23	G	0.665	A		0.057		11.002				0.41	2	0		
10922	1998 BG2	1998 BG2	MB-I	A	S	C		5.16	M		13.8	M	0.15	A		0.20		7.92				0.12	2	0		
10923	1998 BM12	1998 BM12	THM	A	C	C		8.95	M		13.6	M	0.15	A		0.08		10.942				0.64	2	0		
10927	Vaucluse	1998 BB42	MB-M	A	S	C		5.17	T		14.55	G	1.000	A		0.10		5.482				0.25	2	0		
10938	Lorenzalevy	1998 SW60	MB-O	A	C	C		21.48	T		12.07	G	0.740	A		0.057		84.99				0.14	2	0		
10939	1999 CJ19	1999 CJ19	FLOR	A	S	C		3.94	T		14.19	G	0.390	A		0.24		587.826				0.61	2	0		
10944	1999 FJ26	1999 FJ26	MB-I	A	S	C		7.82	M		12.9	M	0.15	A		0.20		12.578			0.22	0.24	2	0		
10947	Kaiserstuhl	2061 P-L	ERI	A	C	C		5.24	T		15.13	M	0.15	A		0.057		3.149			0.20	0.21	2	0		
10954	Spiegel	4545 P-L	MB-O	A	C	C		9.24	M		13.9	M	0.15	A		0.057		5.29				0.79	3-	0		
10960	Gran Sasso	6580 P-L	FLOR	A	S	C		3.19	T		14.65	G	0.610	A		0.24		6.518				0.64	2	0		
10973	Thomasreiter	1210 T-2	FLOR	A	S	C		3.06	T		14.74	G	0.400	A		0.24		3.910				0.30	2	0		
10988	Feinstein	1968 OL	PHO	A	S	C		3.43	T		14.54	L	0.24	A		0.23		2.6723				0.11	3-	0		
10997	Gahm	1978 RX7	MB-M	A	S	C		8.01	M		13.6	M	0.15	A		0.10		3.209			0.50	0.58	3-	0		
11003	Andronov	1979 TT2	MB-I	A	S	C		5.16	M		13.8	M	0.15	A		0.20		4.5223				0.19	2+	0		
11017	Billputnam	1983 BD	MB-O	A	C	C		19.30	M		12.3	M	0.15	A		0.057		6.749				0.42	3	0		
11027	Astaf'ev	1986 RX5	MB-I	A	S	C		3.41	M		14.7	M	0.15	A		0.20		4.87				0.08	2-	0		
11031	1988 RC5	1988 RC5	V	A	S	C		3.59	T		14.59	G	0.680	A		0.20		3.408				0.32	2	0		
11035	1988 VQ3	1988 VQ3	EUN	A	S	C		5.07	T		13.79	G	0.635	A		0.21		3.443				0.16	2	0		
11048	1990 QZ5	1990 QZ5	MB-O	A	C	C		16.05	M		12.7	M	0.15	A		0.057		5.9830				0.24	2+	0		
11054	1991 FA	1991 FA	NEA	A	S	C		1.24	M		16.9	M	0.15	A		0.20		2.57223			0.04	0.15	3	0		
11058	1991 PN10	1991 PN10	H	A	E	D		1.67	T		15.13	L	0.430	D		0.5616		6.517			0.39	0.78	3	1		
11063	Poynting	1991 VC6	MB-M	A	S	C		10.56	M		13.0	M	0.15	A		0.10		7.926			0.53	0.56	3	0		
11064	Dogen	1991 WB	MB-O	A	C	C		15.33	M		12.8	M	0.15	A		0.057		4.163			0.48	0.60	3-	0		
11066	Sigurd	1992 CC1	NEA	T	K	C		2.86	M		15.2	M	0.15	A		0.18		8.4958			0.97	1.15	3	0		
11072	Hiraoka	1992 GP	MB-I	A	S	L		9.07	L		13.72	L	0.24	L		0.0697		4.7512			0.23	0.36	3	0		
11074	Kuniwake	1992 SC1	MB-I	A	S	C		3.63	T		14.57	G	0.465	A		0.20		2.622				0.27	2	0		
11076	1992 UR	1992 UR	MB-I	A	S	C		4.35	T		14.17	G	0.610	A		0.20		8.504				0.21	2	0		
11077	1992 WB2	1992 WB2	MB-I	A	S	C		4.63	T		14.04	G	0.725	A		0.20		8.813				1.27	2	0		
11087	Yamasakimakoto	1993 TK1	FLOR	A	S	C		3.92	M		14.2	M	0.15	A		0.24		4.5369				0.73	3	0		
11088	1993 UN	1993 UN	MB-I	A	S	C		2.64	T		15.26	G	0.185	A		0.20		58.524				0.73	2	0		
11089	1994 CS8	1994 CS8	TR-J	A	C	C		40.33	M		10.7	M	0.15	A		0.057		7.72			0.38	0.54	3	0		
11094	Cuba	1994 PG17	MB-O	A	C	C		11.63	M		13.4	M	0.15	A		0.057		10.0				0.48	2-	0		
11095	Havana	1994 PJ22	THM	A	C	C		7.17	T		14.08	G	1.000	A		0.08		9.836				0.54	2	0		
11099	Sonodamasaki	1995 HL	MB-I	A	S	C		4.82	T		13.95	G	0.765	A		0.20		7.251				0.37	3-	1		
11100	Lai	1995 KC	MB-I	A	S	C		3.41	M		14.7	M	0.15	A		0.20	>	5.		>		0.15	2	0		
11107	Hakkoda	1995 UU4	EOS	A	S	C		8.22	T		13.18	G	0.715	A		0.14		5.479				0.26	2	0		
11108	Hachimantai	1995 UJ6	EOS	A	S	C		6.43	T		13.71	G	0.670	A		0.14		3.352				0.40	2	0		
11118	Modra	1996 PK	FLOR	A	S	C		3.74	M		14.3	M	0.15	A		0.24		27.12			0.42	0.53	3	0		
11127	Hagi	1996 UH1	FLOR	A	S	C		4.11	M		14.1	M	0.15	A		0.24		3.9157				0.45	3	0		
11129	Hayachine	1996 VS5	MB-I	A	S	C		7.46	M		13.0	M	0.15	A		0.20		17.6				0.22	2-	0		
11131	1996 VO30	1996 VO30	FLOR	A	S	C		4.50	M		13.9	M	0.15	A		0.24		2.7890				0.12	3	0		
11133	Kumotori	1996 XY	MB-O	A	C	C		8.96	T		13.97	G	0.680	A		0.057		4.634				0.33	2	0		
11141	Jindrawalter	1997 AX14	MB-I	A	S	C		3.67	T		14.54	L	0.15	A		0.20		5.89				0.65	2	0		
11149	Tateshina	1997 XZ9	V	A	S	C		4.50	M		14.1	M	0.15	A		0.20		12.85				0.42	3-	0		
11152	Oomine	1997 YH5	MC	A	S	C		3.92	M		14.4	M	0.15	A		0.20		2.622				0.10	3	0		
11174	Carandrews	1998 FR67	FLOR	A	S	C		2.44	T		15.23	G	0.000	A		0.24		4.51			0.75	0.83	2	1		
11184	Postma	1998 HJ9	MB-O	A	C	C		16.05	M		12.7	M	0.15	A		0.057		5.30				0.11	2	0		
11187	Richoliver	1998 KO4	MB-I	A	S	C		3.71	T		14.52	L	0.15	A		0.20		14.55				0.45	2	1		
11200	1999 CV121	1999 CV121	MB-O	A	C	C		20.21	M		12.2	M	0.15	A		0.057		6.793			0.29	0.30	3	0		
11211	1999 GD24	1999 GD24	FLOR	A	S	C		4.71	M		13.8	M	0.15	A		0.24		23.35				0.15	2	0		
11217	1999 JC4	1999 JC4	H	A	E	C		2.32	M		15.1	M	0.15	A		0.30		4.8219				0.11	3	0		
11220	1999 JM25	1999 JM25	FLOR	A	S	C		4.20	T		14.05	G	0.210	A		0.24		11.280				0.61	2	1		
11221	1999 JO26	1999 JO26	MB-O	A	C	C		17.70	T		12.49	G	1.000	A		0.057		15.798				0.38	2	0		
11223	1999 JC30	1999 JC30	MB-O	A	C	C		11.51	T		13.42	G	0.935	A		0.057		9.902				0.36	2	0		
11232	1999 JA77	1999 JA77	MB-O	A	C	C		15.04	T		12.84	G	0.995	A		0.057		6.739				0.16	2	0		
11244	Andrekuipers	4314 T-2	NYSA	A	S	C		3.82	M		14.4	M	0.15	A		0.21		18.914				0.26	2	0		
11250	1972 AU	1972 AU	EUN	A	S	C		7.99	M		12.8	M	0.15	A		0.21		2.812				0.15	3	0		
11252	Laertes	1973 SA2	TR-J	A	C	C		42.23	M		10.6	M	0.15	A		0.057		9.15				0.18	2	0		
11261	Krisbecker	1978 XK	MB-O	A	C	C		10.37	T		13.65	G	0.200	A		0.057		3.411			0.22	0.24	2	0		
11268	Spassky	1985 UF5	NYSA	A	S	C		5.04	M		13.8	M	0.15	A		0.21		5.646			0.43	0.65	3	0		
11271	1988 KB	1988 KB	PHO	A	S	L		7.35	L		13.17	L	0.24	L		0.1764		6.362			0.35	0.36	3	0		
11272	1988 RK	1988 RK	MB-I	A	S	C		4.93	M		13.9	M	0.15	A		0.20		6.6747				0.62	3	0		
11277	Ballard	1988 TW2	PHO	A	S	C		6.35	M		13.2	M	0.15	A		0.23	>	10.		>		0.25	2-	0		
11279	1989 TC	1989 TC	H	A	E	C		2.79	M		14.7	M	0.15	A		0.30		4.003			0.13	0.16	3-	0		
11283	1989 UX4	1989 UX4	FLOR	A	S	C		2.73	T		14.99	L	0.15	A		0.24		5.68				0.39	2	0		
11284	Belenus	1990 BA	NEA	A	S	C		0.681	M		18.2	M	0.15	A		0.20		5.43			0.06	0.45	2+	0		
11286	1990 RO8	1990 RO8	MB-I	A	S	C		2.94	T		15.02	G	1.000	A		0.20		14.806			0.44	0.60	2	0		
11288	Okunohosomichi	1990 XU	EOS	A	S	C		9.19	T		12.93	G	0.760	A		0.14		3.687				0.32	2	0		
11304	Cowra	1993 DJ	H	A	E	C		3.18	M		14.1	M	0.15	A		0.4		95.7			0.40	1.0	2+	0		T0
11310	1993 SB15	1993 SB15	EUN	A	S	C		5.91	T		13.45	G	0.400	A		0.21		11.134				0.63	2	0		
11318	1994 XZ4	1994 XZ4	MC	A	S	C		1.30	M		16.8	M	0.15	A		0.20		2.977				0.33	2+	0		
11321	Tosimatumoto	1995 DE1	EOS	A	S	C		9.78	M		12.8	M	0.15	A		0.14		7.80				0.25	2-	0		
11333	Forman	1996 HU	MB-I	A	S	C		3.21	T		14.83	L	0.15	A		0.20		3.00				0.12	2	0		
11351	Leucus	1997 TS25	TR-J	A	C	D		42.03	M		10.8	M	0.15	D		0.0479		445.732			0.53	0.7	3-	0		T0
11352	Koldewey	1997 WP22	THM	A	C	C		10.62	T		13.23	L	0.15	A		0.08		6.32				0.47	2	0		
11372	1998 QP41	1998 QP41	KOR	A	S	C		4.09	T		14.11	L	0.15	A		0.24		3.17				0.14	2	0		
11375	1998 QB74	1998 QB74	EOS	A	S	C		10.06	T		12.74	L	0.15	A		0.14		8.00				0.43	2	0		
11381	1998 SZ115	1998 SZ115	MB-O	A	C	C		10.20	T		13.68	G	0.645	A		0.057		3.054				0.20	2	0		
11386	1998 TA18	1998 TA18	MB-I	A	S	D		12.73	T		14.01	L	0.24	D		0.0271		15.959			0.49	0.84	3	0		
11388	1998 VU4	1998 VU4	HIL	A	C	C		32.03	M		11.2	M	0.15	A		0.057		28.74				0.08	2+	0		
11393	1998 XJ53	1998 XJ53	MB-O	A	C	C		12.08	T		13.32	G	0.855	A		0.057		5.779				0.36	2	0		
11395	1998 XN77	1998 XN77	TR-J	A	C	D		64.45	M		9.9	M	0.15	D		0.0466		17.383			0.08	0.14	3-	0		
11397	1998 XX93	1998 XX93	TR-J	A	C	C		50.77	M		10.2	M	0.15	A		0.057		12.70			0.10	0.25	2+	0		
11398	1998 YP11	1998 YP11	NEA	S	S	L		1.31	L		16.59	L	0.29	L		0.2381		38.60			0.20	0.46	3	0		T-
11404	Wittig	1999 BX4	THM	A	C	C		6.86	T		14.18	G	1.000	A		0.08		13.424				0.69	2	1		
11405	1999 CV3	1999 CV3	NEA	S	S	C		2.71	M		15.2	M	0.15	A		0.20		6.504			0.50	0.89	3	0		
11410	1999 FU34	1999 FU34	HIL	A	C	C		22.93	T		11.93	G	0.830	A		0.057		17.818				0.35	2	0		
11412	1999 JE19	1999 JE19	MB-O	A	C	C		16.05	M		12.7	M	0.15	A		0.057		3.12				0.33	2	0		
11424	1999 LZ24	1999 LZ24	MB-I	A	S	C		10.30	M		12.3	M	0.15	A		0.20		2.925			0.08	0.13	3	0		
11429	Demodokus	4655 P-L	TR-J	A	C	C		46.30	M		10.4	M	0.15	A		0.057		50.16				0.18	2	1		
11434	Lohnert	1931 TC2	MB-O	A	C	C		12.18	M		13.3	M	0.15	A		0.057		16.428				0.90	3	1		
11436	1969 QR	1969 QR	FLOR	A	S	C		3.74	M		14.3	M	0.15	A		0.24		2.65				0.27	2	0		
11437	Cardalda	1971 SB	H	A	E	C		3.35	M		14.3	M	0.15	A		0.30		2.926				0.31	3	0		
11438	Zeldovich	1973 QR1	FLOR	A	S	C		5.17	M		13.6	M	0.15	A		0.24		5.2				0.12	2-	0		
11440	Massironi	1975 SC2	MB-O	A	C	C		14.49	T		12.92	G	0.180	A		0.057		5.782				0.30	2	0		
11441	Anadiego	1975 YD	MB-I	A	S	C		7.82	M		12.9	M	0.15	A		0.20		3.179				0.11	2	0		
11450	Shearer	1979 QJ1	FLOR	A	S	C		2.75	T		14.97	G	0.465	A		0.24		5.422				0.45	2	0		
11454	Mariomelita	1981 DT2	EUN	A	S	C		5.25	T		13.71	G	0.345	A		0.21		24.660				0.20	2	0		
11455	Richardstarr	1981 EN4	MB-O	A	C	C		11.53	T		13.42	G	0.335	A		0.057		17.414				0.40	2	0		
11463	Petrpokorny	1981 EN24	FLOR	A	S	C		2.10	T		15.55	G	0.445	A		0.24		5.319				0.13	2	0		
11478	1985 CD	1985 CD	EUN	A	S	C		6.59	T		13.22	G	0.070	A		0.21		5.260				0.10	2	0		
11479	1986 EP5	1986 EP5	THM	A	C	C		12.02	T		12.96	L	0.15	A		0.08		6.91				0.50	2	1		
11482	1988 BW	1988 BW	EUN	A	S	C		4.31	T		14.14	G	0.345	A		0.21		7.136				0.64	2	0		
11488	1988 RM11	1988 RM11	TR-J	A	C	C		29.21	M		11.4	M	0.15	A		0.057		15.92				0.16	2	0		
11500	Tomaiyowit	1989 UR	NEA	S	S	L		0.738	L		18.49	L	0.19	L		0.1304		73.0				0.5	3	0		NT0
11503	1990 BF	1990 BF	FLOR	A	S	C		4.16	T		14.07	G	0.535	A		0.24		5.191				0.28	2	0		
11508	Stolte	1990 TF13	MB-O	A	C	C		11.52	T		13.42	G	0.350	A		0.057		3.049				0.46	2	0		
11509	Thersilochos	1990 VL6	TR-J	A	C	C		53.16	M		10.1	M	0.15	A		0.057		17.367			0.27	0.38	3	0		
11512	1991 AB2	1991 AB2	FLOR	A	S	C		4.94	M		13.7	M	0.15	A		0.24		2.933				0.20	2+	0		
11515	Oshijyo	1991 CR1	MB-O	A	C	C		17.60	M		12.5	M	0.15	A		0.057		3.34			0.37	0.50	2+	0		
11527	1991 VU4	1991 VU4	MB-M	A	S	C		6.08	M		14.2	M	0.15	A		0.10		4.094			0.44	0.45	2	0		
11528	Mie	1991 XH	EUN	A	S	C		7.71	T		12.88	G	0.370	A		0.21		7.202				0.38	2	0		
11542	Solikamsk	1992 SU21	HIL	A	C	D		49.68	M		11.5	M	0.15	D		0.0180		13.428				0.49	3	0		
11543	1992 UN2	1992 UN2	MB-I	A	S	C		2.83	T		15.11	G	0.555	A		0.20		26.828				0.67	2	0		
11544	1992 UD3	1992 UD3	V	A	S	C		4.74	T		13.98	G	0.310	A		0.20		14.464				0.36	2	0		
11546	Miyoshimachi	1992 UM6	FLOR	A	S	C		4.30	M		14.0	M	0.15	A		0.24		8.35				0.52	3	0		
11547	Griesser	1992 UP8	FLOR	A	S	C		2.32	T		15.34	L	0.15	A		0.24		3.34				0.16	2	0		
11549	1992 YY	1992 YY	EUN	A	S	C		11.03	M		12.1	M	0.15	A		0.21		2.671				0.08	2	0		
11551	1993 BR3	1993 BR3	EUN	A	S	C		4.80	T		13.91	G	0.565	A		0.21		13.464				0.27	2	0		
11552	Boucolion	1993 BD4	TR-J	A	C	C		53.16	M		10.1	M	0.15	A		0.057		32.44			0.21	0.25	2	0		
11556	1993 DV	1993 DV	MB-M	A	S	C		5.65	T		14.36	G	0.615	A		0.10		3.18			0.15	0.17	2	0		
11563	1993 FO36	1993 FO36	MB-O	A	C	C		8.95	T		13.97	G	0.200	A		0.057		26.442				0.32	2	0		
11572	Schindler	1993 RM7	MB-I	A	S	C		2.13	T		15.72	G	0.200	A		0.20		7.429			0.49	0.51	2	0		
11586	1994 UA2	1994 UA2	MB-O	A	C	C		11.71	T		13.39	G	0.650	A		0.057		6.781				0.25	2	0		
11594	1995 HP	1995 HP	MB-I	A	S	C		3.26	T		14.8	G	0.695	A		0.20		6.314				0.56	2	0		
11610	1995 XJ1	1995 XJ1	EOS	A	S	C		9.86	T		12.78	G	0.820	A		0.14		5.825				0.30	2	0		
11613	1995 YN4	1995 YN4	MB-O	A	C	C		11.91	T		13.35	G	0.560	A		0.057		11.094				0.63	2	0		
11639	1997 AO4	1997 AO4	MB-O	A	C	C		9.41	T		13.86	L	0.15	A		0.057		3.58				0.19	2	0		
11650	1997 CN	1997 CN	MB-I	A	S	C		6.81	M		13.2	M	0.15	A		0.20		7.7180			0.27	0.37	3	0		
11655	1997 CC29	1997 CC29	THM	A	C	C		9.82	M		13.4	M	0.15	A		0.08		16.793				0.47	2	0		
11658	1997 EQ17	1997 EQ17	MB-O	A	C	C		13.65	T		13.05	G	1.000	A		0.057		9.519				0.55	2	0		
11661	1997 FK4	1997 FK4	MB-O	A	C	C		9.35	T		13.87	G	0.420	A		0.057		3.192				0.12	2	0		
11680	1998 DT11	1998 DT11	MB-I	A	S	C		3.79	T		14.47	G	0.715	A		0.20		3.86			0.53	0.57	2	0		
11681	Ortner	1998 EP6	FLOR	A	S	C		3.67	T		14.34	G	0.000	A		0.24		5.00			0.60	0.62	2	0		
11683	1998 FO11	1998 FO11	MB-M	A	S	C		8.78	M		13.4	M	0.15	A		0.10		8.048			0.34	0.35	2	0		
11697	Estrella	1998 FX98	FLOR	A	S	C		3.58	M		14.4	M	0.15	A		0.24		2.805				0.33	2+	0		
11705	1998 GN7	1998 GN7	EUN	A	S	C		10.53	M		12.2	M	0.15	A		0.21		3.7187			0.32	0.45	3	1		
11706	Rijeka	1998 HV4	MB-O	A	C	C		7.34	T		14.4	G	0.360	A		0.057		12.930				0.23	2	0		
11709	Eudoxos	1998 HF20	MB-M	A	S	C		4.83	M		14.7	M	0.15	A		0.10		2.64				0.24	2-	0		
11716	Amahartman	1998 HY79	MB-M	A	S	C		4.20	T		15.0	L	0.15	A		0.10		2.53				0.27	2	0		
11718	Hayward	1998 HD95	MB-O	A	C	C		6.94	T		14.52	G	1.000	A		0.057		6.063				0.30	2	0		
11719	Hicklen	1998 HT98	MB-O	A	C	C		7.54	T		14.34	G	0.490	A		0.057		20.553				0.24	2	0		
11723	1998 HT125	1998 HT125	FLOR	A	S	C		3.39	T		14.52	G	0.570	A		0.24		4.118				0.52	2	0		
11727	Sweet	1998 JM1	MB-I	A	S	C		3.91	T		14.4	G	0.265	A		0.20		3.761				0.27	2	0		
11728	Einer	1998 JC2	KAR	A	S	L		4.29	L		13.7	M	0.15	L		0.32		12.92				0.19	2	0		
11735	1998 KN56	1998 KN56	MB-O	A	C	C		7.75	T		14.28	G	0.630	A		0.057		8.535			0.25	0.26	2	0		
11737	1998 QL24	1998 QL24	MB-I	A	S	C		4.27	T		14.22	G	0.480	A		0.20		184.676				0.25	2	0		
11739	Baton Rouge	1998 SG27	HIL	A	C	C		22.16	M		12.0	M	0.15	A		0.057		4.8				0.27	2-	0		
11745	1999 NH3	1999 NH3	EUN	A	S	C		7.99	M		12.8	M	0.15	A		0.21		3.280			0.16	0.17	3	0		
11749	1999 NZ10	1999 NZ10	MB-O	A	C	C		9.29	T		13.89	G	0.930	A		0.057		27.540				0.21	2	0		
11752	1999 OU3	1999 OU3	EUN	A	S	C		4.26	T		14.17	G	0.225	A		0.21		5.122				0.30	2	0		
11756	Geneparker	2779 P-L	FLOR	A	S	C		2.74	L		15.02	L	0.24	A		0.24		10.571				0.30	2	0		
11759	Sunyaev	4075 P-L	MB-I	A	S	C		1.87	T		16.0	G	0.525	A		0.20		3.720				0.18	2	0		
11762	Vogel	6044 P-L	KOR	A	S	C		5.22	T		13.58	G	0.325	A		0.24		6.218				0.53	2	0		
11763	Deslandres	6303 P-L	KOR	A	S	C		3.26	T		14.6	L	0.15	A		0.24		3.60				0.61	2	0		
11773	Schouten	1021 T-3	MB-O	A	C	C		8.40	T		14.11	G	0.445	A		0.057		5.540				0.27	2	0		
11774	Jerne	1128 T-3	MB-O	A	C	C		8.09	T		14.19	G	1.000	A		0.057		648.120				0.68	2	0		
11775	Kohler	3224 T-3	MB-I	A	S	C		2.33	T		15.53	L	0.15	A		0.20		8.21				0.37	2	0		
11776	Milstein	3460 T-3	THM	A	C	C		8.16	M		13.8	M	0.15	A		0.08		3.807			0.57	0.67	3	0		
11780	Thunder Bay	1942 TB	MB-I	A	S	C		7.13	M		13.1	M	0.15	A		0.20		295				0.70	3	0		T0
11785	Migaic	1973 AW3	MB-O	A	C	C		13.65	T		13.05	G	0.195	A		0.057		20.716				0.30	2	1		
11786	Bakhchivandji	1977 QW	MB-O	A	C	C		11.58	T		13.41	G	0.450	A		0.057		8.427				0.87	2	0		
11787	Baumanka	1977 QF1	EUN	A	S	C		8.76	M		12.6	M	0.15	A		0.21		7.593				0.23	3-	0		
11789	Kempowski	1977 RK	H	A	E	C		2.79	M		14.7	M	0.15	A		0.30		48.6		>		0.45	2	0		AT0
11817	Oguri	1981 EQ34	MB-M	A	S	C		3.83	M		15.2	M	0.15	A		0.10		43.263			0.64	0.67	2	0		
11820	Mikiyasato	1981 EP38	MB-O	A	C	C		6.75	T		14.58	G	0.695	A		0.057		6.419			0.42	0.44	2	0		
11828	Vargha	1984 DZ	FLOR	A	S	C		3.15	T		14.68	G	0.755	A		0.24		10.518				0.53	2	0		
11829	Tuvikene	1984 EU1	FLOR	A	S	C		3.42	M		14.5	M	0.15	A		0.24		44.498			0.72	0.83	3-	0		
11830	Jessenius	1984 JE	MB-I	A	S	C		5.16	M		13.8	M	0.15	A		0.20		46.8				0.16	2	0		
11831	1984 SF3	1984 SF3	MB-M	A	S	C		6.25	T		14.14	G	1.000	A		0.10		32.300				0.49	2	0		
11833	Dixon	1985 RW	H	A	E	C		2.21	M		15.2	M	0.15	A		0.30		3.595				0.19	3	0		
11836	Eileen	1986 CB	MC	A	S	C		5.41	M		13.7	M	0.15	A		0.20		8.810				0.25	3	0		
11842	Kap'bos	1987 BR1	FLOR	A	S	C		4.30	M		14.0	M	0.15	A		0.24		3.68578			0.10	0.16	3	0		
